Date,KO,NVDA,SPY,^GSPC
2021-07-01,49.846824645996094,19.455486297607422,412.02294921875,4395.259765625
2021-08-01,49.2175178527832,22.335046768188477,424.28472900390625,4522.68017578125
2021-09-01,45.861175537109375,20.673416137695312,403.2189636230469,4307.5400390625
2021-10-01,49.64181137084961,25.51444435119629,432.892578125,4605.3798828125
2021-11-01,46.1896858215332,32.608821868896484,429.41436767578125,4567.0
2021-12-01,52.54718017578125,29.350540161132812,447.70098876953125,4766.18017578125
2022-01-01,54.144630432128906,24.438661575317383,425.5785827636719,4515.5498046875
2022-02-01,55.236228942871094,24.337860107421875,413.01678466796875,4373.93994140625
2022-03-01,55.023231506347656,27.233243942260742,427.215087890625,4530.41015625
2022-04-01,57.77845001220703,18.514297485351562,390.92950439453125,4131.93017578125
2022-05-01,56.67851257324219,18.639076232910156,391.81195068359375,4132.14990234375
2022-06-01,56.258201599121094,15.132271766662598,357.9566955566406,3785.3798828125
2022-07-01,57.79957580566406,18.13480567932129,392.60870361328125,4130.2900390625
2022-08-01,55.583797454833984,15.070569038391113,376.5894470214844,3955.0
2022-09-01,50.45866012573242,12.120155334472656,340.3770751953125,3585.6201171875
2022-10-01,54.301475524902344,13.48005199432373,369.55328369140625,3871.97998046875
2022-11-01,57.7129020690918,16.901750564575195,390.09735107421875,4080.110107421875
2022-12-01,58.12221908569336,14.599385261535645,365.93634033203125,3839.5
2023-01-01,56.0297737121582,19.5174617767334,390.7351989746094,4076.60009765625
2023-02-01,54.37592315673828,23.192785263061523,380.9110107421875,3970.14990234375
2023-03-01,56.678524017333984,27.749223709106445,393.5324401855469,4109.31005859375
2023-04-01,59.065242767333984,27.725961685180664,401.344970703125,4169.47998046875
2023-05-01,54.93113327026367,37.80258560180664,403.1977233886719,4179.830078125
2023-06-01,55.44675064086914,42.266876220703125,427.7359313964844,4450.3798828125
2023-07-01,57.45547103881836,46.69502639770508,443.3780517578125,4588.9599609375
2023-08-01,55.507205963134766,49.319114685058594,436.1722717285156,4507.66015625
2023-09-01,51.93536376953125,43.46738052368164,414.0222473144531,4288.0498046875
2023-10-01,52.82432174682617,40.75371170043945,406.46307373046875,4193.7998046875
2023-11-01,54.64777374267578,46.73984909057617,443.5909729003906,4567.7998046875
2023-12-01,55.54476547241211,49.490074157714844,461.97027587890625,4769.830078125
2024-01-01,56.072601318359375,61.49274444580078,471.2306213378906,4845.64990234375
2024-02-01,56.5721549987793,79.06794738769531,495.8227233886719,5096.27001953125
2024-03-01,57.66551971435547,90.30569458007812,510.4510192871094,5254.35009765625
2024-04-01,58.68732452392578,86.35794830322266,491.39190673828125,5035.68994140625
2024-05-01,59.78943634033203,109.57710266113281,516.246337890625,5277.509765625
2024-06-01,60.4734992980957,123.47700500488281,532.7409057617188,5460.47998046875
2024-07-01,63.90129470825195,116.96991729736328,540.9314575195312,5522.2998046875
2024-08-01,69.38760375976562,119.31893157958984,553.5706176757812,5648.39990234375
2024-09-01,68.80352783203125,121.38805389404297,563.4697875976562,5762.47998046875
2024-10-01,62.96082305908203,132.7145538330078,560.1546020507812,5705.4501953125
2024-11-01,61.77507019042969,138.2026824951172,593.5586547851562,6032.3798828125
2024-12-01,60.47576141357422,134.24403381347656,577.3343505859375,5881.6298828125
